,feature_60,feature_478,feature_248,feature_125,feature_148,feature_442
29,-4.410899999999999,3.7060000000000004,0.025079999999999998,15.75,0.008,0.6641
30,8.9136,7.179899999999999,0.04978,15.73,0.0189,0.7584
31,-2.0763999999999996,6.11,0.0162,15.95,0.0059,1.1255
32,0.5518000000000002,6.0246,0.0225,15.75,0.0163,1.0541
33,-0.9364000000000011,2.9235,0.047499999999999994,15.73,0.0137,0.442
34,5.206399999999998,4.0558,0.018,15.92,0.0232,0.9237999999999998
35,1.2836000000000012,6.82888,0.0293,15.97,0.0189,0.6987
36,1.0026999999999995,7.1442999999999985,0.032920000000000005,15.7,0.0189,0.656
37,-2.6564,2.3646,0.021299999999999996,15.74,0.0153,0.7534
38,-0.0636000000000003,10.0705,0.03942,15.76,0.0134,0.8858999999999999
39,3.9055000000000017,6.1617,0.0182,15.680000000000001,0.0211,0.6901
40,2.031799999999999,4.3582,0.019920000000000004,15.770000000000001,0.0074,0.5317
41,17.3873,5.7628,0.0332,16.05,0.0194,1.0644
42,-0.15450000000000086,4.319,0.0219,15.73,0.0087,0.6815
43,-0.3309000000000006,3.2036,0.030640000000000004,15.8,0.0163,0.7053
44,-5.7181999999999995,6.748,0.038579999999999996,15.85,0.019,0.5632
45,3.6499999999999995,6.0536,0.019,15.98,0.008,0.8716
46,15.008359999999998,5.1949,0.0641,15.64,0.0287,0.7613
47,-5.647300000000001,6.4204,0.04549999999999999,15.85,0.0092,1.1525
48,1.8608999999999987,2.582,0.0219,15.75,0.0068,0.9136
49,-4.492700000000002,4.5795,0.0162,15.75,0.018,0.684
50,17.400000000000002,5.1848,0.0593,15.770000000000001,0.0277,0.9251
51,1.6073,4.6249,0.02424,16.04,0.016,0.7663
52,0.8872999999999998,3.9097,0.033479999999999996,15.88,0.0219,0.9251
53,-2.713600000000001,6.015,0.041420000000000005,15.779999999999998,0.0073,0.5669
54,5.338200000000002,6.0748,0.05070000000000001,15.74,0.0062,0.7898
55,1.6373000000000009,6.026,0.0154,15.75,0.0103,0.8807
56,2.969099999999998,3.4708,0.020299999999999995,15.96,0.0075,0.577
57,-1.0990999999999993,6.1979,0.051,15.63,0.005,0.9588
58,2.951799999999998,4.8857,0.0176,15.88,0.0185,0.8435
59,-10.37,4.4544,0.053520000000000005,15.88,0.0057,0.8384
60,1.3445000000000007,3.9991,0.023420000000000003,15.73,0.0072,1.0216
61,1.1664000000000008,3.4878,0.03964,15.762,0.01464,0.7584
62,0.18730000000000027,3.4793,0.01906,15.8,0.0151,0.6641
63,0.483600000000001,3.9691,0.020700000000000003,15.84,0.0212,0.9964999999999999
64,4.080899999999998,3.2356999999999996,0.02488,15.73,0.0326,0.7506
65,18.3936,4.2732,0.037739999999999996,16.03,0.0203,0.7015
66,1.2809000000000004,4.3922,0.0174,15.67,0.0176,0.9396
67,0.5681999999999999,7.684,0.0359,15.88,0.0181,0.8435
68,8.095499999999998,6.9474,0.09160000000000001,15.75,0.0342,0.7928
69,-1.9699999999999993,2.8027,0.02772,15.75,0.0072,0.481
70,-8.2255,5.2293,0.038700000000000005,15.798,0.0145,0.6302
71,-0.7500000000000011,5.8268,0.0181,15.71,0.0169,0.6641
72,0.1627000000000007,3.2662,0.023299999999999998,15.75,0.0195,0.7611
73,-1.9555000000000005,7.154799999999999,0.03868,15.870000000000001,0.025,0.7477
74,-1.3018000000000012,5.6614,0.03740000000000001,15.51,0.0194,0.8470999999999999
75,-0.0191000000000004,6.423399999999999,0.0411,15.96,0.0062,0.6335
76,-2.0326999999999993,4.8172,0.02378,15.84,0.0203,0.4254
77,3.098200000000002,4.8741,0.0435,15.82,0.0094,0.7337
78,-2.9609000000000005,7.325199999999999,0.04206,15.57,0.0254,0.8136
79,3.5436000000000023,4.3696,0.0,15.7,0.0067,0.6927
80,1.5127000000000006,8.4684,0.02514,15.97,0.017,1.0189
81,1.1699999999999993,4.533,0.1454,15.88,0.0081,0.8146
82,-0.8045000000000012,5.2201,0.04206,15.74,0.0096,0.7258
83,2.989999999999999,6.867399999999999,0.0168,15.870000000000001,0.0205,0.577
84,18.026359999999997,6.722899999999999,0.0427,15.7,0.0216,1.0959
85,0.6999999999999995,3.952,0.021940000000000005,15.65,0.0101,0.8594999999999999
86,10.9955,9.4756,0.0334,15.75,0.0292,1.1815
87,1.737299999999999,4.3682,0.1247,15.770000000000001,0.0261,0.8751999999999999
88,-19.9927,6.6127,0.0149,15.98,0.0151,0.8716
89,0.9572999999999995,5.5044,0.042539999999999994,16.01,0.0176,0.5194
90,-3.3554999999999993,6.5896,0.03649999999999999,15.870000000000001,0.0213,0.7392
91,-0.6327000000000005,5.515,0.0222,15.71,0.011,1.0143
92,5.069099999999999,2.7352,0.0235,16.07,0.0214,0.745
93,11.2909,10.7271,0.0312,15.91,0.0222,0.8435
94,-2.6108999999999996,2.5503,0.0,15.89,0.0071,0.7032
95,-0.37360000000000004,5.7983,0.014699999999999998,15.95,0.0095,0.7643
96,-1.1391000000000007,3.3644999999999996,0.017099999999999997,15.94,0.012379999999999999,0.9078999999999999
97,-4.990000000000002,4.3431,0.022979999999999997,15.72,0.012,0.8229
98,-0.9091000000000009,4.2125,0.02004,15.51,0.0205,0.7611
99,1.8164000000000013,5.801,0.0338,15.66,0.0183,0.9726000000000001
100,0.12269999999999945,6.0602,0.0394,15.85,0.0181,0.7928
101,0.8745000000000009,5.0466,0.0264,15.92,0.0217,0.8689999999999999
102,-1.018199999999999,6.2631,0.029959999999999997,15.75,0.0059,0.46599999999999997
103,0.3036000000000003,6.878199999999999,0.032880000000000006,15.76,0.0086,1.062
104,2.0508999999999995,8.3516,0.018899999999999997,15.84,0.0207,0.6163
105,22.7927,8.414899999999998,0.131,15.770000000000001,0.0057,1.0551
106,4.1464,8.217499999999998,0.027880000000000002,15.63,0.0181,0.6222
107,0.3245000000000012,8.9509,0.03886,15.62,0.0082,0.6796
108,6.1526999999999985,2.6252,0.0284,15.85,0.0095,0.9639
109,-1.8473,8.9647,0.0446,15.83,0.0222,0.8556
110,-1.6436,7.075999999999998,0.050660000000000004,15.72,0.0143,0.8133
111,2.298199999999999,4.252,0.027739999999999997,15.71,0.0098,0.593
112,23.8864,3.6260000000000003,0.058,15.74,0.006,0.6641
113,3.8108999999999997,5.1132,0.020579999999999998,15.84,0.0118,0.9273999999999999
114,-6.740000000000002,4.736,0.024579999999999998,15.61,0.0161,0.3973
115,2.2618000000000014,8.7071,0.029679999999999995,15.71,0.0171,0.7852
116,1.9245000000000014,4.6417,0.0362,15.99,0.0048,1.0918
117,-0.44089999999999907,6.196200000000001,0.022860000000000002,15.7,0.0143,0.5779
118,14.502179999999996,6.5264999999999995,0.07906,15.76,0.0177,0.8446
119,2.4209000000000014,6.6675,0.03426,15.82,0.01572,0.5478
120,-0.8100000000000004,6.07284,0.0138,15.74,0.0257,1.0135
121,0.6892800000000004,3.85542,0.012599999999999998,15.82,0.0169,0.7093
122,-17.9336,4.7846,0.03332000000000001,15.779999999999998,0.0167,0.7574
123,-0.715499999999999,2.1779,0.0289,15.73,0.0209,0.593
124,4.150900000000001,5.0601,0.03588,15.85,0.0111,0.8342999999999999
125,3.967299999999999,5.5115,0.017,15.7,0.0061,1.1213
126,-3.6499999999999995,4.6997,0.0148,15.770000000000001,0.0079,0.5779
127,-1.9855000000000014,7.9214,0.0152,15.770000000000001,0.0046,0.8159
128,-3.8799999999999994,4.8058,0.02838,15.73,0.0283,0.6268
129,5.804499999999998,8.0418,0.0177,15.61,0.0122,0.8159
130,-0.9944999999999997,6.577799999999999,0.0097,15.82,0.0205,1.0541
131,-4.6636,4.3419,0.0434,15.8,0.026,0.7477
132,-19.1518,3.4781,0.08665999999999999,15.782,0.0141,0.9835999999999999
133,3.2509000000000023,5.7289,0.0231,15.9,0.0074,0.9048
134,2.3317999999999985,5.6591,0.0403,15.870000000000001,0.0139,0.9174999999999999
135,5.4018,3.3141,0.0254,15.79,0.0336,0.8235
136,-0.5691000000000002,3.3826,0.023719999999999998,15.73,0.0082,0.811
137,-0.5823599999999973,6.0188,0.060039999999999996,15.75,0.0181,0.7574
138,-1.0573000000000001,3.3903,0.0121,15.97,0.013099999999999999,0.7643
139,-6.8764,4.0285,0.02836,15.98,0.0172,0.6163
140,2.813599999999999,5.8022,0.0125,15.73,0.0185,0.7139
141,-3.7245000000000004,5.1156,0.02652,15.73,0.0256,0.9174999999999999
142,-1.2182000000000004,5.243,0.046540000000000005,15.870000000000001,0.0203,0.7477
143,-5.679999999999999,8.4634,0.01882,15.85,0.0226,0.573
144,1.2517999999999998,4.0841,0.04044,15.61,0.0171,0.7532
145,-0.1144999999999996,5.2041,0.0219,15.85,0.0099,0.573
146,19.5609,6.6339999999999995,0.1307,15.870000000000001,0.023,0.7507
147,-3.7673,5.8656,0.054259999999999996,15.74,0.0185,0.6787
148,-3.6854999999999998,5.7486,0.0225,15.96,0.013,0.9588
149,3.391800000000002,5.4606,0.01782,15.97,0.011,0.3963
150,-2.5035999999999996,5.4421,0.01778,15.73,0.007,1.0186
151,16.2418,6.1628,0.0429,15.85,0.0265,0.9683
152,4.660900000000002,4.2114,0.0711,15.8,0.0199,1.0459
153,1.5881999999999994,2.8513,0.030240000000000003,15.82,0.0248,0.7584
154,24.139999999999997,8.170999999999998,0.0385,15.85,0.0297,0.7059
155,0.15180000000000016,3.0125,0.0323,15.92,0.01,0.7928
156,8.0636,6.2537,0.0216,15.72,0.0234,0.7524
157,25.083599999999997,8.392899999999997,0.04580000000000001,15.860000000000001,0.0327,0.5955
158,3.2655000000000016,7.247099999999999,0.01968,15.61,0.0219,0.577
159,2.2008999999999994,3.977,0.029699999999999997,15.64,0.0133,0.5194
160,-6.6408999999999985,2.9266,0.02004,15.7,0.0084,1.1623
161,-3.7045,6.9715,0.0179,15.7,0.0213,0.8615999999999999
162,-2.63,4.9807,0.021400000000000002,15.91,0.0181,0.5377
163,-2.7282,2.8666,0.0175,15.7,0.01,0.7677
164,2.6717999999999993,2.7091,0.024800000000000003,15.8,0.017,0.9048
165,1.0045,6.831699999999998,0.022100000000000005,15.85,0.0078,0.8882999999999999
166,1.6018000000000008,3.6852,0.02536,15.57,0.0207,0.7532
167,20.7209,4.6032,0.0217,15.8,0.0322,0.7408
168,-3.1254999999999997,4.0177,0.02002,15.71,0.0067,0.9332
169,4.099099999999998,3.9273,0.0182,15.84,0.0223,0.6576
170,-6.339099999999999,2.5684,0.0551,15.72,0.0129,0.8858999999999999
171,6.2455,5.0709,0.0583,15.85,0.008,0.768
172,10.2109,4.8214,0.0191,15.8,0.0231,0.7162
173,4.174900000000004,5.7668,0.1085,15.8,0.0203,1.0959
174,-0.7244999999999987,4.6526,0.0207,15.74,0.0146,1.0541
175,-0.2708999999999987,3.3925,0.024339999999999997,15.56,0.0055,0.9066
176,10.895500000000002,4.3312,0.0465,15.770000000000001,0.0217,0.7524
177,2.86,6.190800000000001,0.1409,15.74,0.018,0.8446
178,-1.0908999999999995,5.727499999999999,0.0274,15.71,0.024,0.8858999999999999
179,-0.5654999999999992,4.8219,0.021500000000000002,15.73,0.0206,0.7277
180,-2.881800000000001,5.3451,0.02,15.89,0.0219,0.8146
181,3.1135999999999986,7.6393,0.0344,15.84,0.0107,0.9059
182,-7.0081999999999995,7.8141,0.02802,15.689999999999998,0.0207,0.9276000000000001
183,3.071800000000002,6.275,0.023440000000000003,15.75,0.0188,0.6385
184,-1.5036000000000005,2.8462,0.026459999999999997,15.74,0.0192,0.7852
185,3.184500000000001,5.4338,0.0169,15.93,0.0163,1.0189
186,22.7173,5.3468,0.04120000000000001,15.9,0.0258,0.8556
187,-12.1527,5.0961,0.03716,15.770000000000001,0.0159,1.148
188,2.3200000000000003,4.7428,0.0316,15.76,0.0282,0.685
189,0.7863999999999989,5.0348,0.0198,15.689999999999998,0.0192,0.6796
190,-2.4818000000000007,3.3746,0.041839999999999995,16.01,0.0176,0.6385
191,9.333599999999999,8.5107,0.04610000000000001,15.870000000000001,0.0141,0.7898
192,2.0427,8.607199999999999,0.0805,15.72,0.0192,0.9087
193,2.4300000000000015,3.6629,0.0201,15.93,0.0105,0.9735
194,0.3036000000000003,7.5994,0.0184,15.95,0.0196,1.0078
195,0.24639999999999943,6.4316,0.01982,15.93,0.0124,0.8858999999999999
196,1.2690999999999997,6.585699999999999,0.0142,15.779999999999998,0.012,0.6257
197,0.2817999999999993,4.4168,0.0215,15.770000000000001,0.0143,0.5888
198,-0.9235999999999998,6.5365,0.0184,15.71,0.0151,0.7954
199,5.378199999999999,5.5785,0.10079999999999999,15.83,0.0098,0.8235
200,0.8045000000000012,7.499299999999999,0.037919999999999995,15.8,0.0177,0.47490000000000004
201,0.4200000000000007,6.8146,0.0188,15.82,0.02,0.8615999999999999
202,2.8235999999999994,7.9017,0.02266,15.71,0.0185,0.9525000000000001
203,1.3282000000000014,2.8024,0.0691,15.67,0.0086,0.6644
204,1.993600000000001,6.703799999999999,0.022599999999999995,15.67,0.015,0.4382
205,2.5855,3.1843,0.02054,15.62,0.0204,0.8197999999999999
206,16.4073,6.616099999999999,0.08730000000000002,15.9,0.0255,0.7158
207,6.6827000000000005,5.5553,0.02482,15.8,0.0178,0.9237999999999998
208,2.8244999999999996,4.2813,0.0665,15.9,0.0078,0.7928
209,7.316399999999999,3.2838999999999996,0.03678000000000001,15.8,0.0109,0.713
210,7.070900000000003,5.782500000000001,0.051500000000000004,15.99,0.0189,0.4389
211,-2.5436000000000005,5.4237,0.0302,15.71,0.0204,0.4817
212,4.632700000000001,3.6741,0.01944,15.88,0.023,0.9725
213,-0.6936000000000001,5.2008,0.0152,15.94,0.0112,0.832
214,-0.9408999999999997,6.4924,0.0236,15.83,0.0075,0.7681
215,-5.326399999999999,5.453499999999999,0.01582,15.73,0.0089,0.6268
216,2.800899999999998,4.0832,0.039920000000000004,15.93,0.0126,0.7865
217,-10.6036,6.8752,0.051,15.82,0.0059,0.9059
218,-5.904500000000001,6.2047,0.046860000000000006,15.92,0.0311,0.811
219,-4.768199999999999,3.8697,0.03084,15.56,0.0103,1.026
220,12.8982,8.285,0.0265,15.79,0.0091,0.7015
221,5.650000000000002,9.0309,0.0522,15.85,0.0094,1.0393
222,0.6055000000000005,4.2645,0.01748,15.56,0.0141,0.9525000000000001
223,1.0290999999999997,6.679000000000001,0.0099,15.75,0.0169,0.78
224,-2.5345000000000004,2.7794,0.02,15.770000000000001,0.0151,0.6373
225,13.917259999999999,8.8334,0.0555,15.83,0.0259,0.596
226,1.7017999999999989,4.1438,0.023299999999999998,15.599999999999998,0.0133,0.7611
227,-3.0099999999999993,2.7758,0.01102,15.689999999999998,0.0058,0.9091
228,5.030000000000003,4.594399999999999,0.028499999999999998,15.83,0.0213,0.7584
229,0.23360000000000064,4.2573,0.020879999999999996,15.74,0.0134,0.6163
230,-1.7900000000000011,2.2725,0.0196,15.770000000000001,0.0147,0.7558
231,-0.1882000000000005,4.4714,0.02572,15.72,0.0079,0.8451999999999998
232,-3.9508999999999994,4.1335,0.020999999999999998,15.93,0.0113,0.9074999999999999
233,-8.4836,6.9918,0.04886,15.92,0.0266,0.8384
234,3.8800000000000017,4.6953,0.047700000000000006,15.770000000000001,0.007,0.687
235,0.6782000000000009,4.7511,0.038040000000000004,15.9,0.0242,0.6302
236,5.794500000000003,6.0735,0.02064,15.860000000000001,0.0132,0.9444
237,1.5645000000000002,6.613800000000001,0.02768,15.76,0.01,0.8569
238,6.8491,4.3849,0.0476,15.82,0.0118,0.5374
239,4.933600000000001,5.822699999999999,0.05044,15.73,0.0122,0.4782
240,-3.8655000000000004,6.381,0.0321,15.71,0.0178,0.7719
241,21.757300000000004,5.7213,0.08290000000000002,15.8,0.0075,0.7613
242,1.7317999999999998,3.7079,0.03146,15.65,0.0225,0.6641
243,-5.519999999999999,3.7167,0.02318,15.79,0.0298,0.684
244,-0.6327000000000005,3.0271,0.02226,15.65,0.008,0.6373
245,5.177300000000002,4.8457,0.01946,15.72,0.0122,0.9726000000000001
246,1.1526999999999994,5.4141,0.0241,15.91,0.0171,1.1248
247,-2.5345000000000004,2.8331000000000004,0.01842,15.71,0.0047,0.9332
248,-3.9617999999999998,4.9627,0.05532000000000001,15.66,0.0189,0.47439999999999993
249,0.6999999999999995,7.0696,0.028539999999999996,15.84,0.0088,0.481
250,-1.8045000000000002,7.204299999999999,0.0243,15.73,0.0277,0.5329
251,6.059279999999999,3.1529,0.0354,15.79,0.0255,0.5593
252,-3.1927000000000008,3.0517,0.0249,15.61,0.0211,0.9186
253,22.31308,5.9742,0.0249,15.74,0.0294,0.8735
254,-0.7036000000000004,4.8678,0.0798,15.99,0.0146,1.1638
255,-4.232700000000001,7.7983,0.0372,15.7,0.0149,0.7337
256,6.739100000000001,6.988699999999999,0.0385,15.680000000000001,0.0138,0.7584
257,3.2173000000000003,5.4916,0.027240000000000007,15.689999999999998,0.0239,0.8658999999999999
258,3.9381999999999984,4.8265,0.04502,15.73,0.0099,0.9251
259,1.1617999999999993,10.5293,0.0243,15.71,0.0142,0.6805
260,-3.450000000000001,5.9053,0.035219999999999994,15.54,0.0171,0.9707000000000001
261,1.1272999999999997,2.8784,0.026300000000000004,15.79,0.0331,0.9254999999999999
262,0.795499999999999,2.4776,0.022040000000000004,16.09,0.0077,0.6815
263,3.5263999999999998,6.2851,0.0168,16.0,0.012,0.57
264,-3.2718000000000007,4.0368,0.0166,15.770000000000001,0.0152,0.7032
265,-2.3891,5.9176,0.0242,15.65,0.0187,0.6332
266,-5.737299999999999,6.2186,0.022680000000000002,15.71,0.0158,0.3512
267,-0.15450000000000086,4.4263,0.0184,15.96,0.0101,0.9525000000000001
268,1.178199999999999,6.4326,0.024000000000000004,15.9,0.0138,0.9192999999999999
269,-0.22819999999999926,5.8776600000000006,0.0224,15.93,0.0104,0.9715000000000001
270,0.34180000000000116,4.5494,0.0242,15.97,0.0093,0.8336
271,9.592700000000002,4.0186,0.026459999999999997,15.85,0.0327,0.7121
272,-1.1455,4.1182,0.01874,15.870000000000001,0.0097,0.6611
273,0.5609000000000003,2.8961,0.012000000000000002,15.75,0.0184,0.8716
274,4.535500000000002,4.1739,0.018279999999999998,15.71,0.015,0.6644
275,-1.99,5.940999999999999,0.03208,15.66,0.0207,0.7663
276,-0.991799999999999,3.4182,0.029979999999999996,16.02,0.013,0.768
277,-2.5682,3.2156000000000002,0.01724,15.7,0.0074,0.593
278,2.969099999999998,3.4776,0.020020000000000003,15.67,0.0249,0.9066
279,-0.016399999999999713,4.2753,0.02894,15.7,0.0143,0.6903
280,2.986399999999998,3.95,0.02808,15.79,0.0162,0.8089
281,0.08549999999999919,7.3841,0.06254,15.95,0.0202,0.9072
282,0.5763999999999998,4.1425,0.019620000000000002,15.81,0.0124,0.8704999999999999
283,3.336399999999999,4.5331,0.0269,15.79,0.0132,0.9735
284,-4.919099999999999,5.667799999999999,0.02748,15.66,0.0087,0.6787
285,1.7082000000000008,4.001,0.0539,15.71,0.0183,0.8149999999999998
286,-9.1,6.1557,0.0136,15.75,0.0088,1.0765
287,12.430900000000001,10.2688,0.02268,15.779999999999998,0.0158,0.8007
288,15.810000000000002,5.8984,0.0189,15.88,0.0281,1.1869
289,-4.15,3.8611,0.02694,15.779999999999998,0.0087,0.714
290,1.4055000000000006,7.147499999999999,0.0161,15.66,0.0132,0.8658999999999999
291,4.801800000000001,6.4164,0.0189,15.84,0.0211,1.0047
292,5.9155,5.5662,0.02082,15.82,0.0167,0.7664
293,-2.3364000000000003,3.2527,0.0209,15.66,0.0068,0.8571
294,-2.1155000000000004,4.6677,0.03026,15.75,0.0151,1.0918
295,2.279999999999999,7.556400000000001,0.0478,15.97,0.026,0.7153
296,1.933599999999999,3.6107,0.014699999999999998,15.71,0.0157,0.6857
297,5.6155,2.9642,0.013800000000000002,15.8,0.0152,0.7674
298,-10.8745,3.8138,0.053880000000000004,15.8,0.0089,0.8384
299,13.3709,6.06238,0.0234,15.99,0.0151,0.7316
300,13.374500000000001,5.0984,0.03366,15.88,0.0301,0.7059
301,0.15360000000000062,7.5973999999999995,0.02722,15.779999999999998,0.0092,1.1623
302,4.1591000000000005,2.9657,0.0261,15.770000000000001,0.0083,0.7724
303,-5.024499999999999,8.711499999999997,0.051980000000000005,15.73,0.0317,0.8962
304,7.059100000000002,5.8522,0.0291,15.92,0.0178,0.8689999999999999
305,2.1045,10.5022,0.0533,15.89,0.019,0.9729
306,2.5490999999999997,5.6037,0.035,15.67,0.0168,0.8160999999999999
307,0.5982000000000008,3.1249,0.025899999999999996,15.74,0.015499999999999998,0.5066
308,-0.17729999999999996,6.41,0.1365,15.63,0.0201,0.6222
309,3.279999999999998,3.5925,0.0174,15.72,0.0198,1.0803
310,16.015500000000003,8.5333,0.0431,15.89,0.0189,0.5677
311,3.3691000000000004,5.0427,0.0274,15.73,0.0066,0.5858
312,22.622699999999995,4.5258,0.0317,15.84,0.0236,1.1054
313,1.3791000000000007,9.2809,0.030900000000000004,16.04,0.0092,0.9826
314,-3.1818000000000004,6.16,0.020479999999999998,15.72,0.0059,0.9329000000000001
315,-4.617299999999999,5.0841,0.024399999999999998,15.770000000000001,0.0169,0.9707000000000001
316,-0.8963999999999999,4.4311,0.016,15.91,0.0117,0.604
317,2.5083799999999976,4.62132,0.0783,15.74,0.016,0.687
318,-1.460900000000001,7.3778,0.01836,15.73,0.0206,0.9329000000000001
319,4.974499999999997,3.4411999999999994,0.1286,15.73,0.0068,1.0551
320,5.9073,5.579900000000001,0.0242,15.75,0.0089,0.7642
321,0.902699999999999,3.8619,0.021699999999999997,15.770000000000001,0.0112,0.7532
322,0.9591,3.1241,0.023,15.75,0.0156,0.8336
323,-3.2508999999999997,7.3364,0.04316,15.79,0.018,1.148
324,3.2591000000000023,6.04266,0.0149,15.75,0.0073,1.0338
325,-0.8727000000000005,4.3145,0.0209,15.7,0.0082,1.0359
326,4.409099999999999,6.7011,0.0557,15.73,0.0089,1.0323
327,-4.659100000000001,5.8666,0.0198,15.580000000000002,0.0054,1.0478
328,2.012699999999999,4.571,0.0182,15.770000000000001,0.0051,0.8435
329,1.0218,3.4914,0.04519999999999999,15.91,0.0196,0.8807
330,4.042699999999997,5.4374,0.031,15.96,0.0205,0.7643
331,21.39,3.0761,0.0354,15.82,0.030900000000000004,1.0459
332,4.4563999999999995,6.327560000000001,0.024399999999999998,15.75,0.0083,1.0338
333,1.8582000000000005,6.817999999999998,0.0374,15.870000000000001,0.0116,0.9074999999999999
334,4.3109,4.5025,0.04728,15.74,0.0256,0.8681
335,0.25359999999999877,5.743099999999999,0.0157,15.96,0.0117,0.577
336,0.6573,7.111699999999999,0.0212,16.07,0.0208,0.9276000000000001
337,-1.5090999999999997,6.8431,0.0293,15.81,0.0153,0.8154999999999999
338,-5.7473,2.6227,0.026439999999999998,15.779999999999998,0.016,0.7677
339,7.7745,3.4881,0.03336,15.93,0.0326,0.7747
340,1.4372999999999996,9.2986,0.0154,16.04,0.0124,0.8230999999999999
341,20.7118,4.7381,0.0448,15.92,0.0277,0.7507
342,2.4218000000000015,5.6564,0.11220000000000001,15.73,0.0245,0.9332
343,-3.237300000000001,4.4719,0.028339999999999997,15.73,0.0174,0.9174999999999999
344,10.7709,8.6732,0.04154,15.85,0.0264,0.9059
345,2.2117999999999998,3.3886999999999996,0.0446,15.92,0.0182,0.8689999999999999
346,-9.7682,6.4163,0.02242,15.62,0.0082,0.3973
347,2.1472999999999995,2.5138,0.048740000000000006,15.73,0.0261,0.8041
348,-3.1455,8.0986,0.02852,16.04,0.0071,1.0189
349,-4.249999999999998,5.0001,0.03264,15.73,0.0202,0.47439999999999993
350,1.0635999999999992,7.3976999999999995,0.0208,15.73,0.0262,0.8807
351,-0.3183599999999971,4.5841,0.030079999999999996,15.75,0.0157,0.6644
352,4.539279999999996,6.02748,0.020299999999999995,15.74,0.0193,0.8435
353,8.667300000000001,3.5482,0.045419999999999995,15.74,0.0241,1.0891
354,-1.4327000000000005,3.8467,0.0658,15.689999999999998,0.0073,0.685
355,-5.856399999999998,4.6662,0.0369,15.7,0.0126,0.7719
356,-1.1172999999999995,5.1698,0.03906,15.870000000000001,0.0187,0.768
357,-4.8145,5.678,0.031459999999999995,15.97,0.0088,0.8159
358,-1.194500000000001,6.472799999999999,0.02456,15.7,0.0165,1.0631
359,5.471799999999997,6.0985,0.0407,15.74,0.0107,1.0216
360,6.5191,6.4151,0.06026,15.93,0.011,0.8344999999999999
361,3.176399999999999,4.0713,0.0179,15.73,0.0067,0.8047
362,14.749999999999998,9.9885,0.0438,15.82,0.0266,1.0323
363,2.1917999999999993,4.8167,0.0163,15.79,0.023,1.0216
364,5.0809,8.417099999999998,0.0666,15.85,0.0109,0.9413000000000001
365,6.9918,5.258700000000001,0.1185,15.64,0.017,0.9393
366,-3.931799999999999,3.8097,0.0187,15.83,0.0128,1.0393
367,1.2800000000000002,8.226,0.0306,15.66,0.0058,0.745
368,-17.3591,6.8911999999999995,0.0664,15.8,0.024,0.6302
369,6.336400000000003,4.6662,0.05342000000000001,15.88,0.026,1.062
370,4.5645,8.1722,0.053,15.85,0.0067,1.0338
371,0.136400000000001,4.6148,0.01918,15.770000000000001,0.0201,0.5194
372,-0.5955000000000003,2.1151,0.038740000000000004,15.680000000000001,0.0142,0.593
373,0.33910000000000046,8.603699999999998,0.017959999999999997,15.779999999999998,0.0181,0.6222
374,-2.2635999999999994,3.5046000000000004,0.0262,15.76,0.0143,0.587
375,3.893599999999998,4.8816,0.0555,15.85,0.0245,0.687
376,-0.007299999999999629,6.733599999999999,0.02658,15.83,0.019,0.7506
