,feature_60,feature_478,feature_1,feature_125,feature_349,feature_442,feature_421
81,1.1699999999999988,4.533,2965.52,15.88,0.0234,0.8146,0.8233000000000001
82,-0.8045000000000009,5.2201,3188.9,15.74,0.0152,0.7258,0.9967
83,2.9900000000000015,6.867399999999999,3025.81,15.870000000000001,0.021365636082625285,0.577,2.1239
84,6.69135202047855,6.7229,3049.19,15.7,0.0135,1.0959,2.2423999999999995
85,0.6999999999999998,3.952,3033.11,15.65,0.0175,0.8594999999999999,1.0328
86,10.9955,9.4756,2917.09,15.75,0.030600000000000002,1.1815,3.0711
87,1.7372999999999994,4.368200000000001,3072.41,15.770000000000001,0.026900000000000004,0.8751999999999999,2.7535
88,1.3769076412828138,6.6127,3041.23,15.98,0.0323,0.8716,1.558
89,0.9573000000000007,5.5044,3045.5335217951742,16.01,0.021900000000000003,0.5194,1.8251
90,-3.3554999999999997,6.5896,3052.31,15.870000000000001,0.024824263308903072,0.7392,2.2185
91,-0.6326999999999994,5.515,2978.96,15.71,0.0169,1.0143,1.1295
92,5.069099999999998,2.7352,3075.05,16.07,0.0193,0.745,2.2274
93,11.2909,10.7271,2949.82,15.91,0.021,0.8435,2.3212999999999995
94,-2.6109000000000013,2.5503,3007.47,15.89,0.0151,0.7032,0.728
95,-0.3736,5.7983,3158.88,15.95,0.0127,0.7643,0.985
96,-1.1391,3.3645000000000005,2985.38,15.94,0.0204,0.9078999999999999,1.284894856231786
97,-4.990000000000001,4.3431,3183.63,15.72,0.02042302434354487,0.8229,1.2342
98,-0.9090999999999991,4.2125,3025.04,15.51,0.0176,0.7611,2.1252
99,1.8163999999999998,5.801,3055.66,15.66,0.0226,0.9726000000000001,1.9196
100,0.12269999999999984,6.0602,3037.81,15.85,0.0262,0.7928,1.8766
101,0.8745,5.0466,3007.38,15.92,0.0125,0.8689999999999999,2.2727
102,-1.0182000000000004,6.2631,2945.9,15.75,0.0142,0.46599999999999997,0.6018
103,0.3036000000000008,6.8782,2940.72,15.76,0.0189,1.062,0.8932
104,2.0508999999999995,8.3516,2873.83,15.84,0.026,0.6163,2.1523999999999996
105,5.960894879063716,8.4149,2949.65,15.770000000000001,0.0352,1.0551,0.5819
106,4.146399999999998,8.2175,3080.8899999999994,15.63,0.0202,0.6222,1.8864
107,0.32450000000000023,8.9509,3202.8999999999996,15.62,0.020289270074645767,0.6796,0.8375999999999999
108,6.152699999999999,2.6252,2933.88,15.85,0.0183,0.9639,0.9826
109,-1.8472999999999988,8.9647,2954.1,15.83,0.0249,0.8556,2.3235999999999994
110,-1.6435999999999988,7.076,2953.41,15.72,0.0202,0.8133,1.4712
111,2.298199999999999,4.252,3059.68,15.71,0.0171,0.593,0.9955
112,3.756484052660596,3.626,3044.46,15.74,0.0395,0.6641,0.6129
113,3.810900000000001,5.1132,2997.84,15.84,0.0146,0.9273999999999999,1.2073
114,-6.740000000000001,4.736,2990.66,15.61,0.0195,0.3973,1.6664
115,2.2618000000000014,8.7071,3026.86,15.71,0.0253,0.7852,1.7749999999999997
116,1.9244999999999999,4.641700000000001,2990.72,15.99,0.0136,1.0918,0.4866
117,-0.4409000000000005,6.1962,3012.68,15.7,0.0175,0.5779,1.4757
118,4.622818626557996,6.5265,3049.31,15.76,0.0432,0.8446,1.836
119,2.4208999999999987,6.6675,3085.1,15.82,0.0218,0.5478,1.5397934517242675
120,-0.8099999999999994,6.098580666128095,3053.95,15.74,0.0294,1.0135,2.7056999999999998
121,2.2887953892404598,3.6614377814719057,2982.4,15.82,0.015300000000000001,0.7093,1.7405
122,-1.1705758004921822,4.7846,3072.73,15.779999999999998,0.0237,0.7574,1.7306000000000001
123,-0.7154999999999999,2.1779,3026.07,15.73,0.0245,0.593,2.1812999999999994
124,4.150899999999999,5.0601,3105.49,15.85,0.0285,0.8342999999999999,1.1449
125,3.9673000000000016,5.5115,3045.11,15.7,0.0171,1.1213,0.6254
126,-3.649999999999999,4.6997,2978.57,15.770000000000001,0.0261,0.5779,0.8176
127,-1.9855000000000007,7.921400000000001,2898.08,15.770000000000001,0.0197,0.8159,0.4724
128,-3.88,4.8058,3031.93,15.73,0.012199999999999999,0.6268,2.9509
129,5.8045,8.0418,3057.65,15.61,0.0248,0.8159,1.2537
130,-0.9944999999999993,6.5778,3087.24,15.82,0.0284,1.0541,2.1511999999999993
131,-4.6636,4.3419,3103.85,15.8,0.0224,0.7477,2.7453999999999996
132,1.5024276684788893,3.4781,3023.86,15.861222835201536,0.0283,0.9835999999999999,1.4538
133,3.2508999999999992,5.7289,2914.86,15.9,0.0222,0.9048,0.7672
134,2.3318000000000008,5.6591,2939.35,15.870000000000001,0.02118246302509187,0.9174999999999999,1.4371
135,5.401799999999999,3.3141000000000003,2972.78,15.79,0.0146,0.8235,3.5447
136,-0.5691000000000008,3.3826,2908.11,15.73,0.0156,0.811,0.8435
137,-0.5850066762235859,6.0188,3048.73,15.75,0.0362,0.7574,1.8808000000000002
138,-1.0573000000000006,3.3903,2984.68,15.97,0.024,0.7643,1.5174470300637373
139,-6.8764,4.028500000000001,3016.93,15.98,0.0195,0.6163,1.7813
140,2.813600000000002,5.8022,3084.8100000000004,15.73,0.0164,0.7139,1.9253
141,-3.7244999999999995,5.115600000000001,2976.92,15.73,0.030700000000000005,0.9174999999999999,2.6715
142,-1.2182000000000004,5.243,3127.0700000000006,15.870000000000001,0.0342,0.7477,2.1351
143,-5.68,8.4634,2981.72,15.85,0.0245,0.573,2.3414
144,1.2518,4.0841,2968.78,15.61,0.0372,0.7532,1.7749999999999997
145,-0.11450000000000068,5.2041,3084.1699999999996,15.85,0.0229,0.573,1.02
146,19.5609,6.634,2850.33,15.870000000000001,0.024299999999999995,0.7507,2.4077999999999995
147,-3.7672999999999996,5.8656,3093.31,15.74,0.0293,0.6787,1.9112999999999998
148,-3.6855,5.7486,3050.22,15.96,0.0291,0.9588,1.3434
149,3.391799999999998,5.460600000000001,3108.56,15.97,0.022,0.3963,1.1369
150,-2.5036,5.4421,3016.34,15.73,0.0128,1.0186,0.7179
151,16.2418,6.1628,3010.71,15.85,0.0293,0.9683,2.7813
152,4.660900000000001,4.2114,2954.44,15.8,0.0386,1.0459,2.0708
153,1.5881999999999996,2.8513,2938.41,15.82,0.0169,0.7584,2.6077999999999997
154,11.76072629345655,8.171,3008.84,15.85,0.0187,0.7059,3.1338999999999997
155,0.1518000000000004,3.0125,2968.02,15.92,0.0239,0.7928,1.0383
156,8.063600000000001,6.2537,3109.0100000000007,15.72,0.024399999999999998,0.7524,2.4535999999999993
157,2.0515844986220126,8.3929,2928.84,15.860000000000001,0.037,0.5955,3.4671
158,3.265500000000001,7.2471,2961.73,15.61,0.0145,0.577,2.3014
159,2.2009,3.9769999999999994,3021.25,15.64,0.0191,0.5194,1.3672
160,-6.640900000000001,2.9266000000000005,3182.35,15.7,0.0186,1.1623,0.8620000000000001
161,-3.7045000000000003,6.9715,2971.54,15.7,0.0264,0.8615999999999999,2.2266999999999997
162,-2.6300000000000003,4.9807,2974.93,15.91,0.0221,0.5377,1.8963
163,-2.7281999999999997,2.8666000000000005,2950.97,15.7,0.0143,0.7677,1.0244
164,2.671799999999999,2.7091,3000.38,15.8,0.0213,0.9048,1.7514
165,1.0045000000000008,6.8317,2973.55,15.85,0.0264,0.8882999999999999,0.8049
166,1.6018000000000001,3.6851999999999996,3051.1,15.57,0.0151,0.7532,2.1632999999999996
167,8.038768064040404,4.603200000000001,2889.93,15.8,0.023952740043273926,0.7408,3.3969000000000005
168,-3.125500000000001,4.0177000000000005,3009.94,15.71,0.0203,0.9332,0.6876
169,4.099099999999999,3.9273,2988.92,15.84,0.0289,0.6576,2.3478
170,-6.3391,2.5684,3053.34,15.72,0.0158,0.8858999999999999,1.3299
171,6.245500000000002,5.0709,3047.65,15.85,0.0277,0.768,0.8251999999999999
172,10.210900000000004,4.8214,2924.23,15.8,0.0405,0.7162,2.4317
173,6.660390704499163,5.766800000000001,2973.86,15.8,0.0371,1.0959,2.1292
174,-0.7245000000000001,4.6526,3006.33,15.74,0.014,1.0541,1.5148
175,-0.27089999999999936,3.3925,3070.74,15.56,0.0247,0.9066,0.5628
176,10.8955,4.3312,3001.5,15.770000000000001,0.0328,0.7524,2.2772
177,3.7781125787366454,6.05546518791429,3032.81,15.74,0.0162,0.8446,1.8718
178,-1.0909000000000004,5.7275,2933.15,15.71,0.0177,0.8858999999999999,2.5222
179,-0.5654999999999999,4.8219,2998.88,15.73,0.0209,0.7277,2.1378999999999997
180,-2.8818000000000006,5.3451,2971.43,15.89,0.015,0.8146,2.3022
181,3.1136000000000017,7.6393,2999.81,15.84,0.0296,0.9059,1.1073
182,-7.0082,7.8141,3045.88,15.689999999999998,0.0296,0.9276000000000001,2.1375
183,3.0717999999999988,6.275,3028.5,15.75,0.0207,0.6385,1.955
184,-1.5036000000000005,2.8462,3028.38,15.74,0.026900000000000004,0.7852,2.0028
185,3.184500000000001,5.4338,3098.04,15.93,0.018200000000000004,1.0189,1.6881000000000002
186,8.2182295802108,5.3468,3002.46,15.9,0.021900000000000003,0.8556,2.7002
187,-12.1527,5.096099999999999,2964.77,15.770000000000001,0.0132,1.148,1.6525
188,2.3199999999999985,4.7428,3060.97,15.76,0.0264,0.685,2.9692
189,0.7863999999999993,5.0348,2987.39,15.689999999999998,0.0217,0.6796,1.9954999999999998
190,-2.4818000000000007,3.3746,3133.75,16.01,0.0202,0.6385,1.8234
191,9.333600000000004,8.5107,2855.8,15.870000000000001,0.015300000000000001,0.7898,1.4548
192,2.0427000000000004,8.6072,2956.64,15.72,0.0316,0.9087,1.9924
193,2.43,3.6629,3205.08,15.93,0.0163,0.9735,1.0834
194,0.3036000000000008,7.5994,3005.8,15.95,0.0216,1.0078,2.0297
195,0.24639999999999906,6.4316,3014.07,15.93,0.0241,0.8858999999999999,1.278
196,1.2691000000000006,6.585700000000001,2978.45,15.779999999999998,0.0301,0.6257,1.2354
197,0.28179999999999916,4.416800000000001,3012.41,15.770000000000001,0.0261,0.5888,1.4825
198,-0.9235999999999999,6.5365,2964.71,15.71,0.0225,0.7954,1.5611
199,5.378199999999999,5.5785,2992.52,15.83,0.0326,0.8235,1.0077
200,0.8045000000000009,7.499299999999999,2939.94,15.8,0.033,0.47490000000000004,1.8409
201,0.4199999999999991,6.8146,3071.1499999999996,15.82,0.0212,0.8615999999999999,2.0961
202,2.8235999999999994,7.901699999999999,3077.47,15.71,0.0216,0.9525000000000001,1.9215
203,1.3282,2.8024,3036.32,15.710468373934008,0.0277,0.6644,0.8874
204,1.9936000000000007,6.7038,2991.25,15.67,0.0247,0.4382,1.5426
205,2.5855000000000006,3.1843,2999.19,15.62,0.0366,0.8197999999999999,2.1252
206,16.4073,6.6161,3016.16,15.9,0.04109999999999999,0.7158,2.6824
207,6.6827,5.5553,3073.7299999999996,15.8,0.0247,0.9237999999999998,1.8492000000000002
208,2.8244999999999996,4.281300000000001,3111.93,15.9,0.0205,0.7928,0.7962
209,7.316400000000001,3.2839,2927.54,15.8,0.0169,0.713,1.1332
210,7.070899999999997,5.7825,2994.56,15.99,0.0205,0.4389,1.9733
211,-2.5436000000000005,5.4237,2938.9,15.71,0.0192,0.4817,2.1247999999999996
212,4.632700000000001,3.6741,2967.04,15.88,0.02178730175895865,0.9725,2.4001
213,-0.6935999999999991,5.2008,3065.45,15.94,0.0196,0.832,1.1627
214,-0.9409000000000004,6.4924,3022.02,15.83,0.012199999999999999,0.7681,0.7652
215,-5.326399999999999,5.4535,3034.74,15.73,0.0163,0.6268,0.9079000000000002
216,2.8008999999999995,4.0832,3020.79,15.93,0.02493746880899574,0.7865,1.297
217,-10.6036,6.8752,3045.73,15.82,0.0176,0.9059,0.6016
218,-5.9045,6.2047,2990.95,15.92,0.0272,0.811,3.2785000000000006
219,-4.768200000000001,3.8697,2984.93,15.56,0.0238,1.026,1.0596
220,12.898199999999996,8.285,2936.64,15.79,0.0341,0.7015,0.9323000000000001
221,5.649999999999999,9.0309,2984.05,15.85,0.0165,1.0393,0.9712000000000001
222,0.6055000000000004,4.2645,2977.92,15.56,0.0264,0.9525000000000001,1.4585
223,1.0291000000000003,6.679,3044.88,15.75,0.0208,0.78,1.7501
224,-2.534499999999999,2.7794,2825.67,15.770000000000001,0.0228,0.6373,1.5833
225,15.702319510248893,8.8334,2971.15,15.83,0.0116,0.596,2.7268999999999997
226,1.7018,4.1438,3018.57,15.599999999999998,0.0211,0.7611,1.3701
227,-3.0100000000000007,2.7758,3083.8293022881903,15.689999999999998,0.024299999999999995,0.9091,0.5965
228,5.029999999999999,4.591280896912083,2912.87,15.83,0.013,0.7584,2.2180999999999997
229,0.23359999999999964,4.257300000000001,2918.56,15.74,0.0172,0.6163,1.3857
230,-1.79,2.2725,3086.05,15.770000000000001,0.0151,0.7558,1.5165
231,-0.1881999999999999,4.4714,3072.29,15.72,0.0273,0.8451999999999998,0.8135000000000001
232,-3.9508999999999994,4.133500000000001,3150.47,15.93,0.0236,0.9074999999999999,1.1642
233,-8.4836,6.991799999999999,2942.16,15.92,0.0175,0.8384,2.7878
234,3.88,4.6953,3067.14,15.770000000000001,0.0381,0.687,0.7131
235,0.6782000000000001,4.7511,3058.98,15.9,0.0184,0.6302,2.543
236,5.794500000000002,6.0735,3058.08,15.860000000000001,0.0242,0.9444,1.3642
237,1.5645000000000002,6.6138,3008.77,15.76,0.021139124557782846,0.8569,1.0315
238,6.849100000000002,4.3849,2979.77,15.82,0.0272,0.5374,1.2181
239,4.9336,5.8227,2975.87,15.73,0.0284,0.4782,1.2591
240,-3.8655000000000013,6.381,3097.63,15.71,0.0203,0.7719,1.8574
241,4.497406581633012,5.7213,2938.03,15.8,0.011,0.7613,0.7752
242,1.731800000000001,3.7079,3056.49,15.65,0.028,0.6641,2.3521999999999994
243,-5.52,3.7167,3026.09,15.79,0.033,0.684,3.1517999999999997
244,-0.6326999999999994,3.0271,2917.47,15.65,0.0197,0.6373,0.8157
245,5.177299999999999,4.8457,3102.49,15.72,0.0247,0.9726000000000001,1.2656
246,1.1527000000000003,5.4141,2964.74,15.91,0.0162,1.1248,1.7824
247,-2.534499999999999,2.8331000000000004,3052.22,15.71,0.0163,0.9332,0.4774
248,-3.961800000000001,4.9627,2864.77,15.66,0.0132,0.47439999999999993,1.9589
249,0.6999999999999998,7.0696,2915.54,15.84,0.0257,0.481,0.9041
250,-1.8045000000000007,7.2043,2930.66,15.73,0.0205,0.5329,2.896
251,6.094987667984773,3.1529,3054.45,15.79,0.0263,0.5593,2.6733
252,-3.1927000000000003,3.0517,2907.65,15.61,0.0156,0.9186,2.2056
253,1.0983293377805157,5.9742,2946.86,15.74,0.0175,0.8735,3.1110999999999995
254,-0.7036000000000007,4.8678,2967.53,15.99,0.0251,1.1638,1.5064
255,-4.2327,7.7983,3041.48,15.7,0.0184,0.7337,1.5364
256,6.7391000000000005,6.9887,3042.08,15.680000000000001,0.0392,0.7584,1.4232
257,3.2172999999999976,5.4916,2952.57,15.689999999999998,0.0192,0.8658999999999999,2.4854
258,3.938200000000001,4.8265,3012.18,15.73,0.0308,0.9251,1.0244
259,1.1617999999999997,10.5293,2904.21,15.71,0.0276,0.6805,1.4587
260,-3.4499999999999993,5.9053,2989.59,15.54,0.018,0.9707000000000001,1.7749999999999997
261,1.1272999999999997,2.8783999999999996,3079.9000000000005,15.79,0.0315,0.9254999999999999,3.4979
262,0.7955000000000007,2.4776,2831.18,16.09,0.0224,0.6815,0.7925
263,3.526399999999999,6.2851,3080.57,16.0,0.022,0.57,1.2446
264,-3.271799999999999,4.0368,3001.6,15.770000000000001,0.0151,0.7032,1.5641
265,-2.3890999999999996,5.9176,3083.8,15.65,0.0255,0.6332,1.9608
266,-5.7373,6.2186,2902.88,15.71,0.0116,0.3512,1.6343
267,-0.15449999999999908,4.426300000000001,3000.22,15.96,0.0183,0.9525000000000001,1.0407
268,1.1782000000000001,6.4326,3048.78,15.9,0.0228,0.9192999999999999,1.4277
269,-0.2282000000000003,5.323313986371236,2961.59,15.93,0.028,0.9715000000000001,1.0676
270,0.34180000000000077,4.5494,2954.46,15.97,0.0143,0.8336,0.9587
271,9.5927,4.018600000000001,3033.33,15.85,0.034,0.7121,3.455
272,-1.1455000000000006,4.1182,3034.5,15.870000000000001,0.0216,0.6611,0.995
273,0.5608999999999997,2.8961,2889.67,15.75,0.02,0.8716,1.9302
274,4.5355,4.1739,3093.16,15.71,0.0145,0.6644,1.5435
275,-1.99,5.941,2871.59,15.66,0.0157,0.7663,2.1488999999999994
276,-0.9918000000000006,3.4182,2980.53,16.02,0.026900000000000004,0.768,1.35
277,-2.5682,3.2156,3073.4800000000005,15.7,0.0171,0.593,0.7577
278,2.9690999999999983,3.4776,2958.43,15.67,0.0319585721391932,0.9066,2.6027
279,-0.016400000000000296,4.2753,3083.31,15.7,0.0192,0.6903,1.472
280,2.9864000000000006,3.95,3043.18,15.79,0.0327,0.8089,1.6735
281,0.08549999999999927,7.3841,3072.21,15.95,0.0222,0.9072,2.1118999999999994
282,0.5763999999999998,4.142500000000001,2949.75,15.81,0.0245,0.8704999999999999,1.2718
283,3.3364000000000007,4.5331,2992.33,15.79,0.0187,0.9735,1.3634
284,-4.919100000000002,5.6678,3001.81,15.66,0.0204,0.6787,0.8958999999999999
285,1.7082000000000006,4.001,3076.81,15.71,0.018200000000000004,0.8149999999999998,1.9193999999999998
286,-9.1,6.1557,3151.7999999999997,15.75,0.0176,1.0765,0.9013
287,12.430899999999998,10.2688,2971.99,15.779999999999998,0.0147,0.8007,1.6419
288,15.809999999999997,5.8984,3068.98,15.88,0.0368,1.1869,2.9613
289,-4.150000000000001,3.8611,2972.0,15.779999999999998,0.0188,0.714,0.887
290,1.4055000000000002,7.1475,2935.84,15.66,0.0168,0.8658999999999999,1.3566
291,4.801799999999999,6.4164,3024.19,15.84,0.0262,1.0047,2.1945999999999994
292,5.915500000000001,5.5662,3019.38,15.82,0.0317,0.7664,1.7398000000000002
293,-2.3364000000000007,3.2527,2958.48,15.66,0.0284,0.8571,0.697
294,-2.1154999999999995,4.6677,2977.74,15.75,0.024,1.0918,1.5606
295,2.2800000000000002,7.5564,3045.38,15.97,0.0161,0.7153,2.7213999999999996
296,1.9335999999999993,3.6107,3200.74,15.71,0.0217,0.6857,1.612
297,5.615500000000001,2.9642,2913.84,15.8,0.0208,0.7674,1.5762
298,-10.8745,3.8138,3075.87,15.8,0.0155,0.8384,0.9173999999999999
299,13.3709,6.097714991518461,3061.22,15.99,0.0116,0.7316,1.5739
300,13.374499999999998,5.0984,2941.71,15.88,0.0261244216438401,0.7059,3.1758999999999995
301,0.15360000000000085,7.5974,2942.64,15.779999999999998,0.0259,1.1623,0.9381
302,4.1591000000000005,2.9657,3071.1300000000006,15.770000000000001,0.017,0.7724,0.8528
303,-5.024499999999999,8.7115,3014.35,15.73,0.0309,0.8962,3.3517
304,7.0591,5.8522,3133.4300000000003,15.92,0.0141,0.8689999999999999,1.8691999999999998
305,2.1045000000000007,10.5022,2971.23,15.89,0.0308,0.9729,1.9806000000000001
306,2.5490999999999993,5.603699999999999,2958.04,15.67,0.026900000000000004,0.8160999999999999,1.739
307,0.5981999999999994,3.1248999999999993,3038.53,15.74,0.0242,0.5066,1.603
308,-0.1773000000000001,6.41,3028.21,15.63,0.0131,0.6222,2.1100999999999996
309,3.28,3.5925,2997.41,15.72,0.0224,1.0803,2.0531
310,16.015500000000003,8.5333,3075.7799999999997,15.89,0.0263,0.5677,1.9620000000000002
311,3.369099999999998,5.0427,2862.69,15.73,0.0278,0.5858,0.6811
312,1.6996753428050966,4.525800000000001,2920.07,15.84,0.0156,1.1054,2.4636
313,1.3791000000000002,9.2809,2993.11,16.04,0.024315989806123955,0.9826,0.9467
314,-3.1818000000000004,6.16,3008.876661393073,15.72,0.0239,0.9329000000000001,0.5997
315,-4.617300000000001,5.0841,2905.07,15.770000000000001,0.0208,0.9707000000000001,1.757
316,-0.8964000000000009,4.4311,3078.79,15.91,0.02,0.604,1.2101
317,4.753998983022506,4.889174560431945,3043.34,15.74,0.016,0.687,1.6621999999999997
318,-1.4608999999999994,7.3778,3025.46,15.73,0.0156,0.9329000000000001,2.1459
319,4.974499999999999,3.4412,3058.89,15.73,0.0344,1.0551,0.6991
320,5.907299999999999,5.579899999999999,2996.53,15.75,0.0316,0.7642,0.9218
321,0.9027000000000004,3.8619,2966.2,15.770000000000001,0.0208,0.7532,1.1523
322,0.9590999999999992,3.1241,2931.05,15.75,0.0247,0.8336,1.6313
323,-3.2508999999999992,7.3364,3052.82,15.79,0.0272,1.148,1.8787
324,3.2591000000000006,6.047122104710717,2986.34,15.75,0.0264,1.0338,0.7543
325,-0.8726999999999997,4.3145,3040.48,15.7,0.0195,1.0359,0.8444
326,4.4091000000000005,6.7011,3038.41,15.73,0.0149,1.0323,0.9225
